Block Name,Block Number,Point ID,Points_m_XYZ_0,Points_m_XYZ_1,Points_m_XYZ_2,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,30431,-2.19623,5.28389,-0.500623,5.744,397240181,33743,5.744,8,10,397240181,-5
dataset_1,1,31512,-1.22089,5.28406,-0.665894,5.464,397242499,34699,5.464,4,8,397242499,-7
dataset_1,1,32391,-0.347342,5.28527,-1.22283,5.436,397244642,35624,5.436,1,2,397244642,-13
dataset_1,1,32591,-0.0950375,5.28608,-1.22058,5.426,397245416,35897,5.426,1,2,397245416,-13
dataset_1,1,32534,-0.16705,5.28624,-1.22103,5.428,397244974,35819,5.428,1,2,397244974,-13
dataset_1,1,29764,-2.8491,5.28694,-0.314748,6.014,397238473,33168,6.014,30,12,397238473,-3
dataset_1,1,32341,-0.401268,5.28732,-1.22418,5.442,397244310,35566,5.442,1,2,397244310,-13
dataset_1,1,31533,-1.20288,5.29023,-0.666138,5.466,397242610,34719,5.466,4,8,397242610,-7
dataset_1,1,32275,-0.474077,5.29107,-1.22643,5.452,397243868,35488,5.452,1,2,397243868,-13
dataset_1,1,22735,-27.7907,5.29131,2.47505,28.398,397226677,28078,28.398,10,5,397226677,5
dataset_1,1,32323,-0.420184,5.29171,-1.22553,5.448,397244200,35546,5.448,1,2,397244200,-13
dataset_1,1,32505,-0.202404,5.29281,-1.22283,5.436,397244753,35781,5.436,1,2,397244753,-13
dataset_1,1,30475,-2.15795,5.29318,-0.5001,5.738,397240402,33782,5.738,6,10,397240402,-5
dataset_1,1,29709,-2.91154,5.29388,-0.316633,6.05,397238970,33119,6.05,8,12,397238970,-3
dataset_1,1,29687,-2.93678,5.29591,-0.317365,6.064,397238860,33099,6.064,5,12,397238860,-3
dataset_1,1,32637,-0.0406751,5.29652,-1.22283,5.436,397244974,35956,5.436,1,2,397244974,-13
dataset_1,1,30453,-2.18097,5.29667,-0.501146,5.75,397240292,33762,5.75,6,10,397240292,-5
dataset_1,1,32520,-0.184987,5.29734,-1.22373,5.44,397244863,35800,5.44,1,2,397244863,-13
dataset_1,1,32129,-0.620438,5.29749,-1.23138,5.474,397243757,35332,5.474,1,2,397243757,-13
dataset_1,1,25640,-9.15791,5.29798,2.05654,10.778,397231392,30005,10.778,4,11,397231392,11
dataset_1,1,31551,-1.1862,5.29806,-0.666625,5.47,397242720,34738,5.47,4,8,397242720,-7
dataset_1,1,32408,-0.329616,5.29812,-1.22553,5.448,397244753,35644,5.448,1,2,397244753,-13
dataset_1,1,32548,-0.148925,5.29848,-1.22373,5.44,397245084,35839,5.44,1,2,397245084,-13
dataset_1,1,32563,-0.131354,5.29895,-1.22373,5.44,397245195,35858,5.44,1,2,397245195,-13
dataset_1,1,24844,-11.5911,5.29948,2.01863,12.904,397229839,29457,12.904,7,9,397229839,9
dataset_1,1,29730,-2.89205,5.3,-0.316423,6.046,397238307,33138,6.046,6,12,397238307,-3
dataset_1,1,32606,-0.0768109,5.30197,-1.22418,5.442,397245527,35917,5.442,1,2,397245527,-13
dataset_1,1,32577,-0.11294,5.30327,-1.22463,5.444,397245306,35878,5.444,1,2,397245306,-13
dataset_1,1,31570,-1.16905,5.3039,-0.666869,5.472,397242831,34757,5.472,4,8,397242831,-7
dataset_1,1,32292,-0.456608,5.30434,-1.22913,5.464,397243978,35508,5.464,1,2,397243978,-13
dataset_1,1,32651,-0.0212935,5.30443,-1.22463,5.444,397245084,35977,5.444,1,2,397245084,-13
dataset_1,1,31589,-1.15011,5.30601,-0.666625,5.47,397242167,34777,5.47,4,8,397242167,-7
dataset_1,1,32423,-0.311577,5.30702,-1.22733,5.456,397244863,35664,5.456,1,2,397244863,-13
dataset_1,1,23291,-20.6751,5.30846,2.62092,21.506,397227954,28440,21.506,3,7,397227954,7
dataset_1,1,30524,-2.12243,5.31182,-0.500448,5.742,397240624,33822,5.742,6,10,397240624,-5
dataset_1,1,32622,-0.0593373,5.31193,-1.22643,5.452,397245637,35936,5.452,1,2,397245637,-13
dataset_1,1,31607,-1.13199,5.31194,-0.666869,5.472,397242278,34797,5.472,4,8,397242278,-7
dataset_1,1,29785,-2.84259,5.31254,-1.17119,6.138,397238565,33185,6.138,5,4,397238565,-11
dataset_1,1,32166,-0.585646,5.31322,-1.23408,5.486,397243978,35371,5.486,1,2,397243978,-13
dataset_1,1,31626,-1.11397,5.31372,-0.666625,5.47,397242389,34816,5.47,4,8,397242389,-7
dataset_1,1,25671,-9.11223,5.31409,2.05043,10.746,397231502,30025,10.746,1,11,397231502,11
dataset_1,1,22774,-27.3161,5.31466,7.45658,28.81,397226811,28101,28.81,33,15,397226811,15
dataset_1,1,32221,-0.531444,5.31499,-1.23318,5.482,397244310,35429,5.482,1,2,397244310,-13
dataset_1,1,29810,-2.82009,5.315,-0.738772,6.062,397238685,33205,6.062,37,8,397238685,-7
dataset_1,1,30499,-2.14636,5.31509,-0.501494,5.754,397240513,33801,5.754,6,10,397240513,-5
dataset_1,1,29788,-2.8425,5.31683,-0.527467,6.052,397238579,33187,6.052,30,10,397238579,-5
dataset_1,1,30548,-2.1048,5.31883,-0.500448,5.742,397239960,33841,5.742,6,10,397239960,-5
dataset_1,1,25700,-9.05224,5.31941,2.04089,10.696,397231613,30044,10.696,6,11,397231613,11
dataset_1,1,31646,-1.09581,5.31952,-0.666869,5.472,397242499,34836,5.472,5,8,397242499,-7
dataset_1,1,32666,-0.0037141,5.32006,-1.22823,5.46,397245195,35996,5.46,1,2,397245195,-13
dataset_1,1,29778,-2.85593,5.32182,-0.316528,6.048,397238528,33178,6.048,6,12,397238528,-3
dataset_1,1,29244,-3.45095,5.32213,0.110718,6.344,397237396,32704,6.344,1,1,397237396,1
dataset_1,1,29754,-2.88019,5.32236,-0.317156,6.06,397238417,33158,6.06,6,12,397238417,-3
dataset_1,1,32255,-0.495796,5.32431,-1.23453,5.488,397244531,35468,5.488,1,2,397244531,-13
dataset_1,1,24846,-11.6494,5.32859,2.49006,13.05,397229843,29458,13.05,19,11,397229843,11
dataset_1,1,31688,-1.06089,5.32862,-0.667113,5.474,397242720,34874,5.474,4,8,397242720,-7
dataset_1,1,29789,-2.84852,5.33032,-0.316737,6.052,397238583,33188,6.052,30,12,397238583,-3
dataset_1,1,31666,-1.07974,5.3309,-0.667844,5.48,397242610,34855,5.48,4,8,397242610,-7
dataset_1,1,30570,-2.08933,5.33134,-0.500971,5.748,397240071,33860,5.748,6,10,397240071,-5
dataset_1,1,29802,-2.84014,5.33479,-0.316737,6.052,397238638,33197,6.052,6,12,397238638,-3
dataset_1,1,31733,-1.02367,5.33589,-0.667113,5.474,397242942,34914,5.474,4,8,397242942,-7
dataset_1,1,31757,-1.0056,5.33731,-0.666869,5.472,397243052,34933,5.472,4,8,397243052,-7
dataset_1,1,24874,-11.569,5.33826,2.018,12.9,397229949,29477,12.9,7,9,397229949,9
dataset_1,1,31709,-1.0425,5.33831,-0.667844,5.48,397242831,34895,5.48,4,8,397242831,-7
dataset_1,1,29806,-2.83779,5.34161,-1.62072,6.262,397238666,33202,6.262,3,0,397238666,-15
dataset_1,1,32205,-0.552071,5.34228,-1.23993,5.512,397244200,35410,5.512,1,2,397244200,-13
dataset_1,1,24697,-12.2417,5.34318,1.16858,13.408,397230051,29358,13.408,2,5,397230051,5
dataset_1,1,31774,-0.987685,5.34469,-0.667357,5.476,397243163,34953,5.476,4,8,397243163,-7
dataset_1,1,29265,-3.44086,5.34531,0.110962,6.358,397237507,32723,6.358,1,1,397237507,1
dataset_1,1,30619,-2.05299,5.34544,-0.500971,5.748,397240292,33899,5.748,6,10,397240292,-5
dataset_1,1,22619,-30.2544,5.34556,4.86605,31.106,397226244,28002,31.106,10,9,397226244,9
dataset_1,1,32003,-0.745584,5.34572,-0.662726,5.438,397243826,35206,5.438,4,8,397243826,-7
dataset_1,1,30594,-2.07431,5.34789,-0.501843,5.758,397240181,33880,5.758,6,10,397240181,-5
dataset_1,1,32235,-0.516069,5.34979,-1.24083,5.516,397244421,35449,5.516,1,2,397244421,-13
dataset_1,1,31791,-0.971019,5.35379,-0.668088,5.482,397243273,34972,5.482,4,8,397243273,-7
dataset_1,1,30643,-2.03503,5.35444,-0.501146,5.75,397240402,33919,5.75,6,10,397240402,-5
dataset_1,1,29826,-2.82803,5.35477,-0.317365,6.064,397238749,33216,6.064,8,12,397238749,-3
dataset_1,1,31806,-0.951977,5.3552,-0.667844,5.48,397243384,34992,5.48,4,8,397243384,-7
dataset_1,1,22542,-31.9329,5.3552,3.97562,32.622,397226737,27952,32.622,48,7,397226737,7
dataset_1,1,32409,-0.332234,5.35528,-1.04296,5.466,397244757,35645,5.466,119,4,397244757,-11
dataset_1,1,31822,-0.933873,5.35637,-0.6676,5.478,397242720,35011,5.478,4,8,397242720,-7
dataset_1,1,29833,-2.82001,5.35769,-0.743403,6.1,397238795,33224,6.1,11,8,397238795,-7
dataset_1,1,32344,-0.404779,5.35838,-0.659801,5.414,397244324,35568,5.414,2,8,397244324,-7
dataset_1,1,29761,-2.89285,5.3614,-0.964888,6.168,397238459,33165,6.168,3,6,397238459,-9
dataset_1,1,30667,-2.01633,5.36151,-0.501146,5.75,397240513,33939,5.75,6,10,397240513,-5
dataset_1,1,29850,-2.80653,5.36157,-0.317156,6.06,397238860,33237,6.06,8,12,397238860,-3
dataset_1,1,29786,-2.86946,5.36276,-0.963323,6.158,397238569,33185,6.158,3,6,397238569,-9
dataset_1,1,29811,-2.84446,5.36319,-0.531127,6.094,397238689,33206,6.094,30,10,397238689,-5
dataset_1,1,25731,-9.0582,5.36341,2.04624,10.724,397231724,30063,10.724,6,11,397231724,11
dataset_1,1,31839,-0.915838,5.36351,-0.668088,5.482,397242831,35031,5.482,4,8,397242831,-7
dataset_1,1,22529,-32.2936,5.36354,5.18486,33.144,397226687,27943,33.144,13,9,397226687,9
dataset_1,1,29872,-2.78506,5.36375,-0.316737,6.052,397238970,33256,6.052,6,12,397238970,-3
dataset_1,1,25022,-11.1282,5.3652,1.95668,12.508,397230502,29574,12.508,4,9,397230502,9
dataset_1,1,29784,-2.87216,5.36554,-1.40504,6.246,397238560,33184,6.246,5,2,397238560,-13
dataset_1,1,30690,-1.99878,5.36595,-0.500971,5.748,397240624,33957,5.748,8,10,397240624,-5
dataset_1,1,32424,-0.314227,5.36817,-1.04525,5.478,397244868,35665,5.478,118,4,397244868,-11
dataset_1,1,32088,-0.665836,5.36857,-1.24893,5.552,397243536,35293,5.552,1,2,397243536,-13
dataset_1,1,23320,-20.6122,5.36909,2.61532,21.46,397227290,28460,21.46,3,7,397227290,7
dataset_1,1,32082,-0.673538,5.36928,-0.664432,5.452,397243495,35285,5.452,4,8,397243495,-7
dataset_1,1,22654,-29.7838,5.36968,6.98698,31.06,397226364,28022,31.06,11,13,397226364,13
dataset_1,1,32021,-0.729861,5.36993,-0.665407,5.46,397243937,35226,5.46,4,8,397243937,-7
dataset_1,1,31858,-0.898702,5.37043,-0.668575,5.486,397242942,35050,5.486,4,8,397242942,-7
dataset_1,1,22617,-30.4276,5.37069,3.79379,31.13,397226240,28001,31.13,7,7,397226240,7
dataset_1,1,32062,-0.692784,5.37083,-0.664919,5.456,397243384,35265,5.456,4,8,397243384,-7
dataset_1,1,31987,-0.7663,5.37087,-0.666138,5.466,397243716,35188,5.466,4,8,397243716,-7
dataset_1,1,31907,-0.842124,5.37156,-0.6676,5.478,397243273,35109,5.478,4,8,397243273,-7
dataset_1,1,32042,-0.711112,5.37244,-0.665407,5.46,397243273,35246,5.46,4,8,397243273,-7
dataset_1,1,32607,-0.0769003,5.37288,-1.04449,5.474,397245531,35918,5.474,3,4,397245531,-11
dataset_1,1,24787,-11.9648,5.37467,2.54959,13.362,397229622,29419,13.362,30,11,397229622,11
dataset_1,1,29812,-2.84954,5.37503,-0.318831,6.092,397238694,33207,6.092,27,12,397238694,-3
dataset_1,1,32102,-0.655272,5.37554,-0.664919,5.456,397243605,35305,5.456,4,8,397243605,-7
dataset_1,1,32623,-0.0591259,5.37703,-1.04525,5.478,397245642,35937,5.478,2,4,397245642,-11
dataset_1,1,31872,-0.880592,5.37745,-0.669063,5.49,397243052,35070,5.49,4,8,397243052,-7
dataset_1,1,23229,-21.5876,5.37838,1.16594,22.278,397227724,28399,22.278,13,3,397227724,3
dataset_1,1,30717,-1.98279,5.38037,-0.501668,5.756,397240734,33977,5.756,6,10,397240734,-5
dataset_1,1,31890,-0.861816,5.3805,-0.669063,5.49,397243163,35090,5.49,4,8,397243163,-7
dataset_1,1,29915,-2.74758,5.38081,-0.316633,6.05,397239191,33295,6.05,6,12,397239191,-3
dataset_1,1,31944,-0.80613,5.38109,-0.668088,5.482,397243495,35148,5.482,4,8,397243495,-7
dataset_1,1,30740,-1.96289,5.3813,-0.501146,5.75,397240845,33996,5.75,6,10,397240845,-5
dataset_1,1,32564,-0.132464,5.38161,-1.0464,5.484,397245200,35859,5.484,4,4,397245200,-11
dataset_1,1,32121,-0.63791,5.38163,-0.665407,5.46,397243716,35324,5.46,4,8,397243716,-7
dataset_1,1,32159,-0.600823,5.3819,-0.664919,5.456,397243937,35363,5.456,4,8,397243937,-7
dataset_1,1,31924,-0.824571,5.38231,-0.668575,5.486,397243384,35129,5.486,4,8,397243384,-7
dataset_1,1,29894,-2.77274,5.38361,-0.317365,6.064,397239081,33275,6.064,5,12,397239081,-3
dataset_1,1,32141,-0.62006,5.38371,-0.665407,5.46,397243826,35343,5.46,4,8,397243826,-7
dataset_1,1,32178,-0.582033,5.38396,-0.664919,5.456,397244048,35383,5.456,4,8,397244048,-7
dataset_1,1,32032,-0.722214,5.38406,-0.86039,5.5,397243988,35236,5.5,4,6,397243988,-9
dataset_1,1,22776,-27.5729,5.3846,0.490378,28.098,397226834,28105,28.098,8,1,397226834,1
dataset_1,1,32653,-0.0206777,5.38517,-1.04678,5.486,397245089,35978,5.486,3,4,397245089,-11
dataset_1,1,32578,-0.11376,5.38597,-1.04716,5.488,397245310,35879,5.488,4,4,397245310,-11
dataset_1,1,32051,-0.70436,5.38647,-1.05594,5.534,397243320,35255,5.534,1,4,397243320,-11
dataset_1,1,32070,-0.686246,5.38683,-1.05556,5.532,397243430,35274,5.532,1,4,397243430,-11
dataset_1,1,32168,-0.591986,5.38801,-0.858512,5.488,397243988,35373,5.488,22,6,397243988,-9
dataset_1,1,23169,-22.272,5.38817,0.399974,22.918,397227498,28360,22.918,12,1,397227498,1
dataset_1,1,32592,-0.0959342,5.38828,-1.04754,5.49,397245421,35898,5.49,4,4,397245421,-11
dataset_1,1,32654,-0.0206916,5.38879,-0.853506,5.456,397245094,35978,5.456,1,6,397245094,-9
dataset_1,1,32668,-0.00282158,5.38883,-0.853506,5.456,397245204,35997,5.456,1,6,397245204,-9
dataset_1,1,32090,-0.667439,5.38919,-1.05556,5.532,397243541,35294,5.532,1,4,397243541,-11
dataset_1,1,22764,-27.8043,5.3895,2.47784,28.43,397226788,28097,28.43,10,5,397226788,5
dataset_1,1,31967,-0.789144,5.38963,-0.668819,5.488,397243605,35167,5.488,4,8,397243605,-7
dataset_1,1,32130,-0.630284,5.38971,-1.05479,5.528,397243762,35333,5.528,4,4,397243762,-11
dataset_1,1,32199,-0.56459,5.38981,-0.665407,5.46,397244158,35402,5.46,3,8,397244158,-7
dataset_1,1,32667,-0.00282277,5.3911,-1.04792,5.492,397245200,35997,5.492,3,4,397245200,-11
dataset_1,1,29935,-2.73062,5.39167,-0.316737,6.052,397239302,33314,6.052,6,12,397239302,-3
dataset_1,1,32438,-0.296781,5.39275,-1.04983,5.502,397244978,35685,5.502,117,4,397244978,-11
dataset_1,1,32248,-0.509815,5.39327,-0.665163,5.458,397244490,35460,5.458,4,8,397244490,-7
dataset_1,1,32336,-0.416885,5.39329,-0.664188,5.45,397244269,35558,5.45,4,8,397244269,-7
dataset_1,1,32230,-0.52789,5.39353,-0.665407,5.46,397244379,35441,5.46,4,8,397244379,-7
dataset_1,1,32319,-0.435868,5.39378,-0.664432,5.452,397244158,35538,5.452,4,8,397244158,-7
dataset_1,1,30762,-1.94518,5.39408,-0.501668,5.756,397240955,34017,5.756,5,10,397240955,-5
dataset_1,1,32466,-0.261009,5.3946,-1.04983,5.502,397244426,35723,5.502,117,4,397244426,-11
dataset_1,1,32361,-0.38864,5.3954,-0.664188,5.45,397244435,35588,5.45,1,8,397244435,-7
dataset_1,1,32215,-0.547114,5.3956,-0.665894,5.464,397244269,35421,5.464,4,8,397244269,-7
dataset_1,1,32286,-0.47215,5.3967,-0.665163,5.458,397243937,35500,5.458,4,8,397243937,-7
dataset_1,1,32268,-0.491165,5.397,-0.665407,5.46,397243826,35480,5.46,4,8,397243826,-7
dataset_1,1,29809,-2.86369,5.39717,-0.967704,6.186,397238680,33205,6.186,4,6,397238680,-9
dataset_1,1,32303,-0.454252,5.39824,-0.665163,5.458,397244048,35519,5.458,4,8,397244048,-7
dataset_1,1,29214,-3.5452,5.39911,-0.112743,6.46,397237205,32671,6.46,8,14,397237205,-1
dataset_1,1,22561,-31.7872,5.39924,6.26731,32.846,397226802,27964,32.846,15,11,397226802,11
dataset_1,1,32149,-0.612571,5.40161,-0.861015,5.504,397243877,35353,5.504,13,6,397243877,-9
dataset_1,1,32536,-0.168821,5.40199,-0.856009,5.472,397244983,35821,5.472,42,6,397244983,-9
dataset_1,1,30786,-1.92795,5.40238,-0.501843,5.758,397241066,34036,5.758,5,10,397241066,-5
dataset_1,1,32550,-0.149963,5.40255,-0.856009,5.472,397245094,35841,5.472,39,6,397245094,-9
dataset_1,1,32638,-0.0405477,5.40272,-1.05021,5.504,397244979,35957,5.504,2,4,397244979,-11
dataset_1,1,30807,-1.90804,5.40311,-0.50132,5.752,397241177,34055,5.752,5,10,397241177,-5
dataset_1,1,32452,-0.279403,5.40351,-1.05174,5.512,397245089,35704,5.512,117,4,397245089,-11
dataset_1,1,23258,-21.3712,5.40376,1.15526,22.074,397227834,28419,22.074,13,3,397227834,3
dataset_1,1,29234,-3.52291,5.40414,-0.112603,6.452,397237316,32690,6.452,4,14,397237316,-1
dataset_1,1,32402,-0.343805,5.40441,-0.664919,5.456,397244711,35636,5.456,4,8,397244711,-7
dataset_1,1,32506,-0.205744,5.40485,-1.05136,5.51,397244757,35782,5.51,13,4,397244757,-11
dataset_1,1,32565,-0.132095,5.40499,-0.856322,5.474,397245204,35860,5.474,39,6,397245204,-9
dataset_1,1,32522,-0.18687,5.40535,-0.856635,5.476,397244872,35802,5.476,30,6,397244872,-9
dataset_1,1,29834,-2.84428,5.40609,-0.534439,6.132,397238800,33225,6.132,30,10,397238800,-5
dataset_1,1,24547,-12.988,5.40637,1.23081,14.122,397229498,29260,14.122,5,5,397229498,5
dataset_1,1,32462,-0.269159,5.40665,-0.664675,5.454,397244379,35715,5.454,4,8,397244379,-7
dataset_1,1,32433,-0.306067,5.40668,-0.664919,5.456,397244932,35676,5.456,4,8,397244932,-7
dataset_1,1,32475,-0.251228,5.40751,-0.664675,5.454,397244490,35734,5.454,4,8,397244490,-7
dataset_1,1,32419,-0.325057,5.40756,-0.665163,5.458,397244822,35656,5.458,4,8,397244822,-7
dataset_1,1,32608,-0.0764595,5.40804,-0.856635,5.476,397245536,35919,5.476,97,6,397245536,-9
dataset_1,1,32011,-0.745701,5.40865,-1.06128,5.562,397243872,35215,5.562,1,4,397243872,-11
dataset_1,1,32386,-0.363066,5.40912,-0.66565,5.462,397244601,35616,5.462,4,8,397244601,-7
dataset_1,1,32030,-0.726556,5.40927,-1.0609,5.56,397243983,35235,5.56,1,4,397243983,-11
dataset_1,1,32369,-0.381141,5.40986,-0.665894,5.464,397244490,35597,5.464,4,8,397244490,-7
dataset_1,1,29979,-2.69386,5.41013,-0.316737,6.052,397239523,33353,6.052,6,12,397239523,-3
dataset_1,1,32489,-0.233381,5.4103,-0.664919,5.456,397244601,35753,5.456,4,8,397244601,-7
dataset_1,1,30852,-1.86926,5.41032,-0.500797,5.746,397240624,34094,5.746,5,10,397240624,-5
dataset_1,1,32352,-0.399225,5.41055,-0.666138,5.466,397244379,35578,5.466,4,8,397244379,-7
dataset_1,1,32549,-0.151131,5.41058,-1.05212,5.514,397245089,35840,5.514,65,4,397245089,-11
dataset_1,1,32447,-0.288347,5.41163,-0.665407,5.46,397245043,35695,5.46,4,8,397245043,-7
dataset_1,1,29958,-2.71716,5.41188,-0.317365,6.064,397239413,33334,6.064,8,12,397239413,-3
dataset_1,1,32535,-0.170078,5.41198,-1.0525,5.516,397244978,35820,5.516,21,4,397244978,-11
dataset_1,1,32378,-0.371834,5.4125,-0.666138,5.466,397244545,35607,5.466,1,8,397244545,-7
dataset_1,1,29828,-2.85249,5.41252,-1.63936,6.334,397238777,33221,6.334,3,0,397238777,-15
dataset_1,1,32131,-0.633029,5.41318,-0.863205,5.518,397243766,35333,5.518,16,6,397243766,-9
dataset_1,1,32521,-0.188092,5.41335,-1.05288,5.518,397244868,35801,5.518,23,4,397244868,-11
dataset_1,1,22652,-30.0307,5.4142,5.93149,31.086,397226360,28022,31.086,6,11,397226360,11
dataset_1,1,30830,-1.89113,5.41538,-0.501843,5.758,397240513,34075,5.758,5,10,397240513,-5
dataset_1,1,32186,-0.576831,5.41543,-1.05861,5.548,397244094,35392,5.548,4,4,397244094,-11
dataset_1,1,22805,-27.3258,5.41561,7.46434,28.84,397226922,28121,28.84,33,15,397226922,15
dataset_1,1,32072,-0.689984,5.41617,-0.86477,5.528,397243435,35274,5.528,6,6,397243435,-9
dataset_1,1,32111,-0.650974,5.41901,-0.864457,5.526,397243656,35315,5.526,12,6,397243656,-9
dataset_1,1,32493,-0.226207,5.41975,-1.05441,5.526,397244647,35761,5.526,3,4,397244647,-11
dataset_1,1,29832,-2.85408,5.42012,-0.970207,6.202,397238790,33223,6.202,4,6,397238790,-9
dataset_1,1,32507,-0.205392,5.42049,-0.859138,5.492,397244762,35783,5.492,4,6,397244762,-9
dataset_1,1,32342,-0.410442,5.42073,-1.0567,5.538,397244315,35567,5.538,113,4,397244315,-11
dataset_1,1,32167,-0.59659,5.42119,-1.06013,5.556,397243983,35372,5.556,7,4,397243983,-11
dataset_1,1,30004,-2.67584,5.42129,-0.316842,6.054,397238860,33373,6.054,6,12,397238860,-3
dataset_1,1,29255,-3.50729,5.42144,-0.112708,6.458,397237426,32710,6.458,6,14,397237426,-1
dataset_1,1,32308,-0.447653,5.42173,-1.05746,5.542,397244094,35528,5.542,113,4,397244094,-11
dataset_1,1,32328,-0.428644,5.42224,-0.667844,5.48,397244214,35548,5.48,9,8,397244214,-7
dataset_1,1,32276,-0.484896,5.42247,-1.05823,5.546,397243873,35489,5.546,112,4,397243873,-11
dataset_1,1,30874,-1.8523,5.42247,-0.50132,5.752,397240734,34114,5.752,5,10,397240734,-5
dataset_1,1,32257,-0.504003,5.4227,-1.05861,5.548,397244536,35469,5.548,112,4,397244536,-11
dataset_1,1,32325,-0.429671,5.42318,-1.05746,5.542,397244204,35547,5.542,113,4,397244204,-11
dataset_1,1,32559,-0.14107,5.42342,-0.666138,5.466,397245154,35851,5.466,4,8,397245154,-7
dataset_1,1,32593,-0.0956151,5.42354,-0.859138,5.492,397245425,35899,5.492,104,6,397245425,-9
dataset_1,1,31992,-0.765158,5.42377,-1.06471,5.58,397243762,35197,5.58,1,4,397243762,-11
dataset_1,1,32573,-0.122138,5.42388,-0.666138,5.466,397245264,35871,5.466,4,8,397245264,-7
dataset_1,1,32358,-0.391659,5.42409,-1.05708,5.54,397244425,35587,5.54,115,4,397244425,-11
dataset_1,1,32293,-0.465965,5.42413,-1.05823,5.546,397243983,35509,5.546,114,4,397243983,-11
dataset_1,1,32110,-0.652609,5.42462,-1.06204,5.566,397243651,35314,5.566,1,4,397243651,-11
dataset_1,1,29836,-2.85308,5.42511,-0.321238,6.138,397238804,33226,6.138,27,12,397238804,-3
dataset_1,1,32375,-0.373669,5.42536,-1.05708,5.54,397244536,35606,5.54,114,4,397244536,-11
dataset_1,1,31811,-0.955662,5.42537,-1.07082,5.612,397243430,35001,5.612,1,4,397243430,-11
dataset_1,1,32515,-0.196106,5.42568,-0.666625,5.47,397244822,35793,5.47,4,8,397244822,-7
dataset_1,1,32236,-0.522547,5.42686,-1.05975,5.554,397244425,35450,5.554,112,4,397244425,-11
dataset_1,1,32544,-0.15917,5.42689,-0.666625,5.47,397245043,35832,5.47,4,8,397245043,-7
dataset_1,1,32501,-0.214176,5.42699,-0.666869,5.472,397244711,35774,5.472,4,8,397244711,-7
dataset_1,1,22559,-31.9864,5.42733,5.13856,32.848,397226797,27963,32.848,12,9,397226797,9
dataset_1,1,32393,-0.355805,5.42853,-1.05746,5.542,397244647,35625,5.542,117,4,397244647,-11
dataset_1,1,32662,-0.0113709,5.42922,-0.666625,5.47,397245154,35988,5.47,4,8,397245154,-7
dataset_1,1,32188,-0.577353,5.42933,-0.86477,5.528,397244098,35393,5.528,4,6,397244098,-9
dataset_1,1,30027,-2.65785,5.43014,-0.316842,6.054,397238970,33392,6.054,6,12,397238970,-3
dataset_1,1,32587,-0.104265,5.43021,-0.666869,5.472,397245375,35890,5.472,4,8,397245375,-7
dataset_1,1,32647,-0.0293855,5.43113,-0.666869,5.472,397245043,35969,5.472,4,8,397245043,-7
dataset_1,1,31673,-1.09129,5.43176,-1.07693,5.644,397242656,34864,5.644,1,4,397242656,-11
dataset_1,1,31744,-1.03225,5.43187,-0.87572,5.598,397242992,34924,5.598,141,6,397242992,-9
dataset_1,1,24817,-11.9862,5.43214,2.55799,13.406,397229733,29438,13.406,32,11,397229733,11
dataset_1,1,32092,-0.672774,5.43227,-0.86696,5.542,397243545,35294,5.542,6,6,397243545,-9
dataset_1,1,29276,-3.48929,5.43304,-0.112708,6.458,397237537,32729,6.458,8,14,397237537,-1
dataset_1,1,31695,-1.07289,5.43343,-1.07654,5.642,397242766,34883,5.642,1,4,397242766,-11
dataset_1,1,32238,-0.522364,5.4349,-0.86477,5.528,397244430,35451,5.528,118,6,397244430,-9
dataset_1,1,24576,-12.9387,5.43629,1.22785,14.088,397229608,29279,14.088,2,5,397229608,5
dataset_1,1,30896,-1.83591,5.43645,-0.502017,5.76,397240845,34134,5.76,5,10,397240845,-5
dataset_1,1,32479,-0.244974,5.43662,-1.05785,5.544,397244536,35742,5.544,45,4,397244536,-11
dataset_1,1,30918,-1.81598,5.43684,-0.501494,5.754,397240955,34153,5.754,6,10,397240955,-5
dataset_1,1,31795,-0.977373,5.43746,-1.07387,5.628,397243319,34981,5.628,1,4,397243319,-11
dataset_1,1,32467,-0.262149,5.43782,-0.862267,5.512,397244430,35724,5.512,118,6,397244430,-9
dataset_1,1,32258,-0.50452,5.43857,-0.865083,5.53,397244541,35470,5.53,117,6,397244541,-9
dataset_1,1,29813,-2.88204,5.43863,-0.107437,6.156,397238698,33208,6.156,13,14,397238698,-1
dataset_1,1,31974,-0.787846,5.44036,-1.06853,5.6,397243651,35176,5.6,1,4,397243651,-11
dataset_1,1,22650,-30.2132,5.44166,4.8623,31.082,397226355,28021,31.082,21,9,397226355,9
dataset_1,1,32530,-0.178634,5.44218,-0.668575,5.486,397244932,35812,5.486,4,8,397244932,-7
dataset_1,1,32617,-0.0674486,5.44271,-0.668332,5.484,397245596,35929,5.484,4,8,397245596,-7
dataset_1,1,30050,-2.64062,5.44297,-0.317051,6.058,397239081,33412,6.058,6,12,397239081,-3
dataset_1,1,32359,-0.392131,5.44386,-0.864457,5.526,397244430,35588,5.526,126,6,397244430,-9
dataset_1,1,31696,-1.07397,5.44391,-0.878849,5.618,397242771,34884,5.618,200,6,397242771,-9
dataset_1,1,32277,-0.485884,5.44423,-0.865708,5.534,397243877,35490,5.534,127,6,397243877,-9
